beam_id,epd_id_raw,ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage,(common-unit repeat),WWF Storage Factor,Carbon content kgC/unit,(units kgC repeat),Biogenic CO2 full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity",Moisture content %,Mass (kg),Length (m),Width (m),Depth (m),Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,(classification code — excluded §9),EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL
LP0002,EPD 597,,,,,,,2028-11-21,,Engineered Wood Siding & Trim,LP,SmartSide,"0.418"" (10.6 mm)",,,US & CA,,279.43,m3,,,,,1886.06,,,,,,,,,,657,kg/m3,,,,,SFI Aspen,,,,0.0106,,,Engineered Wood siding,,,,,EPD 597,Product-specific,LP,CORRIM,ASTM International,External,"Lindita Bushi, PhD, Athena Sustainable Materials Institute",,"Part B: Structural and Architectural Wood Products EPD Requirements, v1.0
2020 [16]",TRACI 2.1,SimaPro v9.5,"USLCI, Ecoinvent 3.5, Datasmart",75,
LP0003,EPD 597,,,,,,,2028-11-21,,Engineered Wood Siding & Trim,LP,SmartSide,"0.578"" (14.7mm)",,,US & CA,,279.43,m3,,,,,1886.06,,,,,,,,,,657,kg/m3,,,,,SFI Aspen,,,,0.0147,,,Engineered Wood siding,,,,,EPD 597,Product-specific,LP,CORRIM,ASTM International,External,"Lindita Bushi, PhD, Athena Sustainable Materials Institute",,"Part B: Structural and Architectural Wood Products EPD Requirements, v1.0
2020 [16]",TRACI 2.1,SimaPro v9.5,"USLCI, Ecoinvent 3.5, Datasmart",75,
LP0004,EPD 597,,,,,,,2028-11-21,,Engineered Wood Siding & Trim,LP,SmartSide,"0.354"" (9 mm)",,,US & CA,,279.43,m3,,,,,1886.06,,,,,,,,,,657,kg/m3,,,,,SFI Aspen,,,,0.009,,,Engineered Wood siding,,,,,EPD 597,Product-specific,LP,CORRIM,ASTM International,External,"Lindita Bushi, PhD, Athena Sustainable Materials Institute",,"Part B: Structural and Architectural Wood Products EPD Requirements, v1.0
2020 [16]",TRACI 2.1,SimaPro v9.5,"USLCI, Ecoinvent 3.5, Datasmart",75,
LP0001,EPD 601,,,,,,,2028-11-21,,Engineered Wood Siding & Trim,LP,SmartSide ExpertFinish,"3/8"" (9.5 mm)",,US,US & CA,,487.03,m3,,,,,1095.62,,,,,,,,,,657.00,kg/m3,,,,,SFI Aspen,,,,0.0095,,,Engineered Wood siding,,,,,EPD 601,Product-specific,LP,CORRIM,ASTM International,External,"Lindita Bushi, PhD, Athena Sustainable Materials Institute",,"Part B: Structural and Architectural Wood Products EPD Requirements, v1.0
2020 [16]",TRACI 2.1,SimaPro v9.5,"USLCI, Ecoinvent 3.5, Datasmart",75,
LP0000,EPD 617,,,,,,,2028-12-20,,Engineered Wood Siding & Trim,LP,BuilderSeries® Lap Siding,"9/32"" (7.3 mm)",,US,US & CA,,267.01,m3,,,,,1576.54,,,,,,,,,,644.77,kg/m3,3.67,kg/m2,,,SFI Aspen,,,,0.0073,,,Engineered Wood siding,,,,,EPD 617,Product-specific,LP,CORRIM,ASTM International,External,"Lindita Bushi, PhD, Athena Sustainable Materials Institute",,"Part B: Structural and Architectural Wood Products EPD Requirements, v1.0
2020 [16]",TRACI 2.1,SimaPro v9.5,"USLCI, Ecoinvent 3.5, Datasmart",75,
a13a3e,EPD-AMO-20150057-IAA1-EN,,,,,,,2021,,Cork flooring,Amorim,Revestimentos S.A.,Cork floating floor planks,,,EU,,9.34,m²,,,,,,,,,,,,,,,8.4,kg/m2,,,,,,,1.225,0.145,0.006,,,,,,,,EPD-AMO-20150057-IAA1-EN,Product-specific,,IBU,,,,,,,,,,
b72f13,EPD-CEM-20160113-IAD1-EN,,,,,,,2021,,Fiber Cement roofing,Cembrit,Slates,4 mm,,,EU,,0.946,kg,,,,,,,,,,,,,,,7.4,kg/m2,,,,,,,,,,,,,,,,,EPD-CEM-20160113-IAD1-EN,Product-specific,,IBU,,,,,,,,,,
8bcce7,EPD-CEM-20160114-IAD1-EN,,,,,,,2021,,Fiber Cement roofing,Cembrit,Corrugated sheets,6.5 mm,,,EU,,0.804,kg,,,,,,,,,,,,,,,10.335,kg/m2,,,,,,,,,,,,,,,,,EPD-CEM-20160114-IAD1-EN,Product-specific,,IBU,,,,,,,,,,
bbb009,EPD-DUP-20210183-IBC1-EN,,,,,,,2026,,Sheet barrier,Dupont,Tyvek Monolayer 60,,,EU,EU,,0.3,m2,,,,,,,,,,,,,,,0.058,kg/m2,,,,,,,,,,,,HDPE,,,,,EPD-DUP-20210183-IBC1-EN,Product-specific,DuPont de Nemours,"Hans Peters, IBU",IBU,External,Vito D'Incognito,,EN 15804 + A2,,GaBi 10.5.0.78,GaBi 10.5.0.79,30,
ae7e1c,EPD-ERF-20180184-CCI1-EN,,,,,,,2024,,Cork flooring,European Resilient Flooring Manufacturers' Institute,"Includes: Altro, Amorim, Amtico, Artigo, Aspecta, BeauFlor, Dickson, Mflor, Forbo, Gerflor, IVC, Nora, Polyflor, Tarkett, Kahrs, Windmoller",Cork floor tiles,,,EU,,-2.74,m²,,,,,,,,,,,,,,,2,kg/m2,,,,,,,,,0.004,,,,,,,,EPD-ERF-20180184-CCI1-EN,Industry average,,IBU,,,,,,,,,,
FIB000,EPD-ETE-20190128-CCA1-EN,,,,,,,2025,,Fiber Cement siding,Equitone,Linea|Lunara,10 mm,,EU,Global,,7.8,m²,,,,,,,,,,,,,,,16.5,kg/m2 at 10mm,,,,,,,,,,,,Fiber cement,,,,,EPD-ETE-20190128-CCA1-EN,Product-specific,ETEX,3E NV/SA,IBU,External,Mr Carl-Otto Neven(Independent verifier appointed by SVR),,"Fibre cement / Fibre concrete, 07.2014(PCR checked and approved by the SVR)",,SimaPro 8.5,Ecoinvent 3.4,50,
FIB001,EPD-ETE-20190179-CCC1-EN,,,,,,,2025-02-05,,Fiber Cement siding,Equitone,Pictura and Natura Pro,"8 mm (5/16"")",,Germany,Global,,16.305,m²,,,,,,,,,,,,,,,1850,kg/m3,14.8,kg/m2 at 8mm,,,,,,,,,,Fiber cement,,,,,EPD-ETE-20190179-CCC1-EN,Product-specific,Equitone,VITO NV / EnergyVille,IBU,External,Mr Carl-Otto Neven(Independent verifier appointed by SVR),,"Fibre cement / Fibre concrete, 07.2014
(PCR checked and approved by the SVR)",,SimaPro 8.5.2.0,Ecoinvent 3.5,50,
be052f,EPD-GTX-20180071-IBA1-DE,,,,,,,2023,,Wood fiber batt,GUTEX,ThermoFlex,R 4/inch,,,EU,,-67.5,m3,,,,,,,,,,,,,,,50,kg/m3,1.8,kg/m2•RSI,4,0.0360553,,,,,,,,Wood fibre,,,,,EPD-GTX-20180071-IBA1-DE,Product-specific,Gutex,IBU,,,,,,,,,,
ins035,EPD-GTX-20190018-IBA1-EN,,,,,,,2024,,Wood fiber - loose fill,GUTEX,ThermoFiber,R 3.6/inch,,EU,,,-1.14,kg,,,,,,,,,,,,,,,35,kg/m3,1.4,kg/m2•RSI,3.61,0.040,,,,,,,,Wood fibre,,,,,EPD-GTX-20190018-IBA1-EN,Product-specific,Gutex,Thünen-Institut für Holzforschung,IBU,External,Patricia Wolf,,"Blow-in insulation materials made from cellulose and woodfibres, 12.2017",,,GaBi 6.115,,
ins030,EPD-GTX-20200178-IBC1-EN,,,,,,,2025-10-08,,Wood fiber board,GUTEX,Multi-Therm,"R 3.6/inch, 40, 60, 80, 100, 120, 140, 160, 180, 200 mm",,EU,,,-166.3,m3,,,,,,,,,,,,,,,140,kg/m3,5.6,kg/m2•RSI,3.61,0.04,,,,,,,,Wood fibre,,,,,EPD-GTX-20200178-IBC1-EN,Product-specific,Gutex,Sphera Solutions GmbH,IBU,External,Matthias Klingler,,"Wood based panels, 12.2018(PCR checked and approved by the SVR)",,,GaBi ts,,
CCF000,EPD-HOC-20220204-IBD1-EN,,,,,,,1905-07-19,,Cementitious foam,Holcim,Airium Spray,R3.35/inch / 100 kg/m3,,EU,EU,,40.7,m3,,,,,,,,,,,,,,,100,kg/m3,,,3.35,0.043,,,,,,,,Cementitious foam,,,,,EPD-HOC-20220204-IBD1-EN,Product-specific,Holcim (Deutschland),IBU,IBU,External,Matthew Fishwick,EN 15804+A2,IBU (2020): PCR Part B: Requirements for cement-based foams,,Ecoinvent v3.8,,50,
CBI000,EPD HUB-0281,,,,,,,2028,,Cork board insulation,Amorim,Expanded Insulation Corkboard (ICB),"R3.6-inch, 115 kg/m3",,EU,EU,,82.8,m3,,,,,212,,,,,,,,,,115,kg/m3,4.6,kg/m2 RSI1,3.60553,0.0400000,,,,,,,,Cork,,,,,EPD HUB-0281,Product-specific,Amorim Cork Insulation,Greenlab,EPD Hub,External,E.A.,EN 15804+A2:2019,EPD Hub Core PCR v1.0,,,,,
bbb027,EPDIE-22-83,,,,,,,2027,,Sheet barrier,Partel,VARA PLUS,,,EU,EU,,0.4,m²,,,,,,,,,,,,,,,120,g/m2,,,,,,,,,,,,Barrier,,,,,EPDIE-22-83,Product-specific,Partel,Ecoreview,Irish Green Building Council,External,"Chris Foster, EuGeos SRL",EN 15804:2012+A2:2019,EN 15804:2012+A2:2020,,Echochain 3.5.13,Ecoinvent3.6,,
bbb028,EPDIE-22-83,,,,,,,2027,,Sheet barrier,Partel,VARA PLUS,,,EU,EU,,0.4,m²,,,,,,,,,,,,,,,120,g/m2,,,,,,,,,,,,Barrier,,,,,EPDIE-22-83,Product-specific,Partel,Ecoreview,Irish Green Building Council,External,"Chris Foster, EuGeos SRL",EN 15804:2012+A2:2019,EN 15804:2012+A2:2020,,Echochain 3.5.13,Ecoinvent3.6,,
bbb007,EPDIE-22-84,,,,,,,2027,,Adhesive barrier,Partel,Exoperm Mono SA 250,,,EU,EU,,0.8,m²,,,,,,,,,,,,,,,250,g/m2,,,,,,,,,,,,Barrier,,,,,EPDIE-22-84,Product-specific,Partel,Ecoreview,Irish Green Building Council,External,"Chris Foster, EuGeos SRL",EN 15804:2012+A2:2019,EN 15804:2012+A2:2020,,Echochain 3.5.13,Ecoinvent3.6,,
bbb010,EPDIE-22-84,,,,,,,2027,,Sheet barrier,Partel,Exoperm Mono 150,,,EU,EU,,0.5,m²,,,,,,,,,,,,,,,150,g/m2,,,,,,,,,,,,Barrier,,,,,EPDIE-22-84,Product-specific,Partel,Ecoreview,Irish Green Building Council,External,"Chris Foster, EuGeos SRL",EN 15804:2012+A2:2019,EN 15804:2012+A2:2020,,Echochain 3.5.13,Ecoinvent3.6,,
STU000,EPD-IWM-STO-20210130-IBG1-DE,,,,,,,2026,,"Cement ""Stucco"" Plaster",Sto SE,Pre-mixed rendering & plastering mortar with reinforcing fiber,"1/2"" thick",,EU,EU,,0.4,kg,,,,,,,,,,,,,,,1600,kg/m3,,,,,,,,,,,,Cement stucco,,,,,EPD-IWM-STO-20210130-IBG1-DE,Product-specific,Sto SE & Co,IBU,IBU,External,Matthias Schulz,EN 15804 + A1,Mineral factory-made mortar 11.2017,,GaBi 8,GaBi 8,,
A23456,EPD-JAM-20220072-CBD1-EN,,,,,,,2027-10-16,,Composite sheathing panel,James Hardie Europe GmbH,fermacell®,12.5 mm,,EU,EU,,1900-01-02,m2,,,,,3.58,,,,,,,,,,14.75,kg/m2,,,,,,,,,,,,Gypsum,,,,,EPD-JAM-20220072-CBD1-EN,Product-specific,James Hardie Europe GmbH,Sphera Solutions GmbH,Institut Bauen und Umwelt e.V.,External,Dr. Stefan Diederichs,--,"Part B: Requirements for the EPD for
gypsum boards, v1.7, 2019",--,---,GaBi 10.5,"The service life of building products depends on the
respective construction, use and maintenance of the
building",
S12347,EPD-KRI-20230308-IBC1-EN,,,,,,,2028,,Ground screw,Krinner,E-Series E89x1000-E60,89 x 1000 mm,,EU,EU,,2.39,kg,,,,,,,,,,,,,,,5.5,kg/m,,,,,,,,,,,,Ground screw,,,,,EPD-KRI-20230308-IBC1-EN,Product-specific,Krinner Ground Screws,IBU,IBU,External,Matthias Klingler,EN 15804+A2,Structural steels 01.08.2021,,,,,
S12348,EPD-KRI-20230308-IBC1-EN,,,,,,,2028,,Ground screw,Krinner,E-Series E140x1600-E76-100,140 x 1600 mm,,EU,EU,,2.39,kg,,,,,,,,,,,,,,,5.5,kg/m,,,,,,,,,,,,Ground screw,,,,,EPD-KRI-20230308-IBC1-EN,Product-specific,Krinner Ground Screws,IBU,IBU,External,Matthias Klingler,EN 15804+A2,Structural steels 01.08.2021,,,,,
CCF002,EPD-MDS-20210038-CBA1-EN,,,,,,,1905-07-18,,Cementitious foam,Master Builders Solutions GmbH,MasterProtect NFF 2070 IN,R3.8/inch / 70 kg/m3,,EU,EU,,45.6,m3,,,,,,,,,,,,,,,70,kg/m3,,,3.80,0.038,,,,,,,,Cementitious foam,,,,,EPD-MDS-20210038-CBA1-EN,Product-specific,Master Builders Solutions,IBU,IBU,External,Eva Schmincke,EN 15804+A1,EN 15804 Sustainability of construction works,,GaBi 9.5.1,,50,
INS016,EPD n° 21-0078-001.00.00,,,,,,,2026-09-16,,Hempcrete block,Isohemp,Hemp Block PAL36EX including mortar / 600 x 300 x 360 mm,R 2/inch,,Belgium,EU,,45.66,m2 @RSI 5.07,,,,,65.50,,,,,,,,,,340,kg/m3,24.1,kg/m2 at RSI1,2.00,0.071,12,,0.600,0.300,0.360,,,Hemp,,,,,EPD n° 21-0078-001.00.00,Product-specific,ISOHEMP,Prof. Dr Ir Angélique Léonard /Dr Ir Sylvie Groslambert,B-EPD,External,Naeem Adibi - WeLoop,NBN EN 15804+A2:2019NBN/DTD B 08-001 - ISO 14025:2006,,,SimaPro 9.1.1.1,Ecoinvent 3.6.,60,
BAM004,EPD-NIBE-20210322-18246,,,,,,,2027,,Hard Bamboo flooring,MOSO International,"Grand, Eternal & Dynamic Collections, Bamboo Supreme & Industriale, Purebamboo, Topbamboo","15mm, Moso HighDensity, caramel.",,China,Global,,576.5,m3,,,,,1549.3,,,,,,,,,,1050,kg/m3,15.75,kg/m2,,,,,,,0.015,,,Bamboo,,,,,EPD-NIBE-20210322-18246,Product-specific,MOSO International BV,NIBE,NIBE,External,Advieslab,EN ISO 14025:2010,EN 15804+A2:2019,,,,,
BAM005,EPD-NIBE-20210322-18246,,,,,,,2027,,Hard Bamboo flooring,MOSO International,Solid & Supra Collection,"20mm, Moso HighDensity, caramel.",,China,Global,,576.5,m3,,,,,1549.3,,,,,,,,,,1050,kg/m3,13.65,kg/m2,,,,,,,0.013,,,Bamboo,,,,,EPD-NIBE-20210322-18246,Product-specific,MOSO International BV,NIBE,NIBE,External,Advieslab,EN ISO 14025:2010,EN 15804+A2:2019,,,,,
BAM006,EPD-NIBE-20210322-18246,,,,,,,2027,,Hard Bamboo flooring,MOSO International,Bamboo Solid Beams,,,China,Global,,576.5,m3,,,,,1549.3,,,,,,,,,,1050,kg/m3,,,,,,,,,,,,Bamboo,,,,,EPD-NIBE-20210322-18246,Product-specific,MOSO International BV,NIBE,NIBE,External,Advieslab,EN ISO 14025:2011,EN 15804+A2:2020,,,,,
BAM008,EPD-NIBE-20210322-18247,,,,,,,2027,,Laminated Bamboo flooring,MOSO International,"Bamboo Elite & Elite Premium, Industriale","15mm, Side/Plain pressed, Moso Density, caramel.",,China,Global,,305.28,m3,,,,,1140.8,,,,,,,,,,700,kg/m3,10.5,kg/m2,,,,,,,0.015,,,Bamboo,,,,,EPD-NIBE-20210322-18247,Product-specific,MOSO International BV,NIBE,NIBE,External,Advieslab,EN ISO 14025:2013,EN 15804+A2:2022,,,,,
INT007,EPD-NIBE-20210615-20084,,,,,,,2026,,"MgO board 1/2""",Sinh Build,MAGOXX boards,"1/2""",,China,EU,,6.7,m2,,,,,0.4741,,,,,,,,,,1000,kg/m3,,,,,,,,,,,,Magnesium oxide,,,,,EPD-NIBE-20210615-20084,Product-specific,Sinh Build,ReThink,ReThink,External,"Sissy Verspeek, Agrodome",,EN 15804:2012  NMD Determination method environmental performance of construction works v1.0,Version v3.03,NIBE v2.0,,,
BAM007,EPD-NIBE-20210625-20247,,,,,,,2027,,Bamboo Cladding,MOSO International,"X-treme, all profiles","heat treated, 5/8"" (18 mm)",,China,Global,,25.26,m2 at 18 mm,,,,,32.73,,,,,,,,,,1150,kg/m3,,,,,,,,,,,,Bamboo,,,,,EPD-NIBE-20210625-20247,Product-specific,MOSO International BV,NIBE,NIBE,External,Advieslab,EN ISO 14025:2012,EN 15804+A2:2021,,,,,
bb05fc,EPD-PCE-20200299-IBB1-EN,,,,,,,2026,,Foam glass board,Pittsburgh Corning Europe,FOAMGLAS T4+,R 3.5/inch,,,EU,,1.45,kg,,,,,,,,,,,,,,,110,kg/m3,4.5,kg/m2 at RSI1,3.517590244,0.0410000,,,,,,,,Foam glass,,,,,EPD-PCE-20200299-IBB1-EN,Product-specific,,IBU - Institute Bauen und Umwelt e.V.,,,,,,,,,,
ebf499,EPD-PCE-20200300-IBB1-EN,,,,,,,2026,,Foam glass board,Pittsburgh Corning Europe,FOAMGLAS T3+,R 4.0/inch,,,EU,,1.5,kg,,,,,,,,,,,,,,,95,kg/m3,3.42,kg/m2 at RSI1,4,0.0360553,,,,,,,,Foam glass,,,,,EPD-PCE-20200300-IBB1-EN,Product-specific,,IBU - Institute Bauen und Umwelt e.V.,,,,,,,,,,
40c2ea,EPD-PCE-20200301-IBA1-EN,,,,,,,2026,,Foam glass board,Pittsburgh Corning Europe,FOAMGLAS F,R 2.9/inch,,,EU,,1.49,kg,,,,,,,,,,,,,,,165.00,kg/m3,8.25,kg/m2 at RSI1,2.88,0.0500768,,,,,,,,Foam glass,,,,,EPD-PCE-20200301-IBA1-EN,Product-specific,,IBU - Institute Bauen und Umwelt e.V.,,,,,,,,,,
8f8df3,EPD-PCE-20200302-IBA1-EN,,,,,,,2026,,Foam glass board,Pittsburgh Corning Europe,FOAMGLAS S3,R 3.2/inch,,,EU,,1.5,kg,,,,,,,,,,,,,,,130,kg/m3,5.85,kg/m2 at RSI1,3.2,0.0450691,,,,,,,,Foam glass,,,,,EPD-PCE-20200302-IBA1-EN,Product-specific,,IBU - Institute Bauen und Umwelt e.V.,,,,,,,,,,
3fc60e,EPD-POR-20140214-IBC1-EN,,,,,,,2019,,Vacuum Insulated Panel,Porextherm,Vacupor,"Fumed silica core, R 30/inch",,,EU,,42.2,m2 at 25 mm,,,,,,,,,,,,,,,181,kg/m3,,,30,0.0044,,,,,,,,Vaccum Panel,,,,,EPD-POR-20140214-IBC1-EN,Product-specific,,IBU,,,,,,,,,,
www114,EPD-QKE-20220002-IBG1-DE,,,,,,,2027,,"Window, PVC-U frame","aluplast, Deceuninck, Caine, Gargiulo, Gealan, hapa, Internorm, profine, Rehau, Salamander, Schuco, TMP, VEKA","PVC-U frame, tilt & turn",Double pane,,EU,EU,,79.2,m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Double pane window,,,,,EPD-QKE-20220002-IBG1-DE,Industry average,"QKE, GKFP, EPPA",IBU,IBU,External,(can't identify signature),EN 15804+A2,"Windows and doors, 01.2021",,,Ecoinvent 3.7,30,
www121,EPD-QKE-20220156-IBG1-DE,,,,,,,2026,,"Window, PVC-U frame","aluplast, Deceuninck, Caine, Gargiulo, Gealan, hapa, Internorm, profine, Rehau, Salamander, Schuco, TMP, VEKA","PVC-U frame, tilt & turn",Triple pane,,EU,EU,,95.2,m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Triple pane window,,,,,EPD-QKE-20220156-IBG1-DE,Industry average,"QKE, GKFP, EPPA",IBU,IBU,External,Dr. Eva Schminkcke,EN 15804+A2,"Windows and doors, 01.2021",,,Ecoinvent 3.7,30,
bbb031,EPD-SIG-20220185-CBA1-EN,,,,,,,2027,,Sheet barrier,SIGA,Majrex 200,,,EU,EU,,1.2,m²,,,,,,,,,,,,,,,0.15,kg/m2,,,,,,,,,,,,Barrier,,,,,EPD-SIG-20220185-CBA1-EN,Product-specific,SIGA Cover AG,Sphera Solutions GmbH,IBU,External,Vito D'Incognito,EN 15804+A2,False ceiling and underlay sheeting 11.2017,,,,,
ins026,EPD-STE-20150327-IBD1-EN,,,,,,,2025,,Wood fiber board,Steico,"STEICOprotect S dry, STEICOsafe 40, STEICOuniversal dry","R 3.6/inch, 40, 120, 140, 160, 180, 200 mm",,EU,EU,,-81.57,m3,,,,,,,,,,,,,,,210,kg/m3,8.412903333,kg/m2•RSI,3.6,0.04006144444,,,,,,,,Wood fibre,,,,,EPD-STE-20150327-IBD1-EN,Product-specific,,IBU,,,,,,,,,,
ins027,EPD-STE-20150327-IBD1-EN,,,,,,,2025,,Wood fiber board,Steico,"STEICOprotect M dry, STEICOroof dry, STEICOspecial dry, STEICOtop","R 3.6/inch, 40, 120, 140, 160, 180, 200 mm",,EU,EU,,-81.57,m3,,,,,,,,,,,,,,,140,kg/m3,5.608602222,kg/m2•RSI,3.6,0.04006144444,,,,,,,,Wood fibre,,,,,EPD-STE-20150327-IBD1-EN,Product-specific,,IBU,,,,,,,,,,
ins028,EPD-STE-20150327-IBD1-EN,,,,,,,2025,,Wood fiber board,Steico,"STEICOtherm dry, STEICOprotect L dry, STEICOsafe","R 3.6/inch, 40, 120, 140, 160, 180, 200 mm",,EU,EU,,-81.57,m3,,,,,,,,,,,,,,,110,kg/m3,4.406758889,kg/m2•RSI,3.6,0.04006144444,,,,,,,,Wood fibre,,,,,EPD-STE-20150327-IBD1-EN,Product-specific,,IBU,,,,,,,,,,
ins034,EPD-STE-20150327-IBD1-EN,,,,,,,2025,,Wood fiber batt,Steico,SteicoFlex,R 3.8/inch,,,EU,,-28.27,m3,,,,,,,,,,,,,,,55,kg/m3,2.087412105,kg/m2•RSI,3.8,0.03795294737,,,,,,,,Wood fibre,,,,,EPD-STE-20150327-IBD1-EN,Product-specific,,IBU,,,,,,,,,,
bbb032,EPD-Synwer-234-EN,,,,,,,2027,,Sheet barrier,Synwer,Syn U 120 Sd 2,,,EU,EU,,0.6,m²,,,,,,,,,,,,,,,120,g/m2,,,,,,,,,,,,Barrier,,,,,EPD-Synwer-234-EN,Product-specific,Synwer GmbH,Kiwa-Ecobility Experts,Kiwa-Ecobility Experts,External,"Niels Jonkers, PLUK Sustainability",EN 15804+A2:2019,"PCR B - Plastic and rubber sheets for roof, wall and floor waterproofing, 2021",,,Ecoinvent 3.6,,
GRE002,EPD-ZIC-20200082-CCA1-EN,,,,,,,2025,,Green roof system,ZinCo,Heather with Lavender Green Roof System,"Extensive, min. 100 mm depth",,EU,EU,,2.64,m2,,,,,,,,,,,,,,,163.00,kg/m2 saturated,103,kg/m2 dry,,,,,,,,,,Green roof system,,,,,EPD-ZIC-20200082-CCA1-EN,Product-specific,ZinCo GmbH,IBU,IBU,External,SVR,EN 15804+A2,"Green roof systems, 12.2019",,,,,
A23457,GlobalEPD EN15804-036,,,,,,,2028,,Composite sheathing panel,Honext Material SL,Fire resistant panel,12 mm,,EU,EU,,92.5,m3,,,,,751,,,,,,,,,,510-600,kg/m3,,,,,,,,,,,,Paper sludge,,,,,GlobalEPD EN15804-036,Product-specific,Honext Material SL,Eco Intelligent Growth,Aenor Confia,External,Aenor Confia,EN 15804:2012+A2:2020,,,Simapro 9.3,Ecoinvent 3.8,25,
285b88,GlobalEPD-RCP-008-001,,,,,,,2022,,Clay roof tiles,HISPALYT,,,,,EU,,4,m²,,,,,,,,,,,,,,,56,kg/m2,,,,,,,,,,,,,,,,,GlobalEPD-RCP-008-001,Industry average,Spanish Association of Clay Brick and Roofing Tile Manufacturers (HISPALYT),Cátedra UNESCO de Ciclo de Vida y Cambio Climático (ESCI-UPF),AENOR Internacional S.A.U.,,,,,,,,150,
bbb022,HUB-0233,,,,,,,2027,,Sheet barrier,Building Product Design,Glidevale Protect TF200,,,UK,UK,,0.4,m²,,,,,,,,,,,,,,,0.1,kg/m2,,,,,,,,,,,,Barrier,,,,,HUB-0233,Product-specific,Building Product Design,Neena Chandramathy,EPD Hub Ltd,External,"Elma Avdyli, EPD Hub",EN 15804:2012+A2:2020,EPD Hub Core PCR 1.0,,One Click LCA EPD Generator,,,
SIP005,HUB-0635,,,,,,,2025-02-18,,"Nexite faces, EPD foam core",Nexii Building Solutions Inc.,Nexii Wall Panels: Cladding,"10"" thick",,CA,US & CA,,116,m2,,,,,,,,,,,,,,,102.3,kg/m2,,,,,,,,,,,,Nexite,,,,,HUB-0635,Product-specific,Nexii Building Solutions Inc.,"Sara Turner, Sustainability Manager, Nexii",EPD Hub,External,Haiha Nguyen,--,"EPD Hub Core PCR version 1.0, 1 Feb 2022",TRACI 2.1,Ecoinvent and One Click LCA databases were used as sources of environmental data,--,60,
SIP006,HUB-0636,,,,,,,2025-02-18,,"Nexite faces, EPD foam core",Nexii Building Solutions Inc.,Nexii Wall Panels: Load-bearing,"10"" thick",,CA,US & CA,,128,m2,,,,,,,,,,,,,,,127.3,kg/m2,,,,,,,,,,,,Nexite,,,,,HUB-0636,Product-specific,Nexii Building Solutions Inc.,"Sara Turner, Sustainability Manager, Nexii",EPD Hub,External,Haiha Nguyen,--,"EPD Hub Core PCR version 1.0, 1 Feb 2023",TRACI 2.1,Ecoinvent and One Click LCA databases were used as sources of environmental data,--,50,
840925,HW-20200605-001,,,,,,,2025-06-05,,Wool loose fill,Havelock Wool,,R 4.4/inch,,,US,,1.76,m2•RSI,,,,,,,,,,,,,,,18.1,kg/m3,0.607,kg/m2 at RSI1,4.36,0.03307825688,,,,,,,,Wool,,,,,HW-20200605-001,Product-specific,Havelock Wool,Sustainable Minds,Sustainable Minds,External,WAP Sustainability Consulting,,,TRACI 2.1,SimaPro 9.0.0.49,"ecoinvent 3.1, 2.2",,
be49e2,HW-20200605-001,,,,,,,2025-06-05,,Wool batt,Havelock Wool,,R 3.6/inch,,,US,,2.63,m2•RSI,,,,,,,,,,,,,,,24.98,kg/m3,0.997,kg/m2 at RSI1,3.64,0.03962120879,,,,,,,,Wool,,,,,HW-20200605-001,Product-specific,Havelock Wool,Sustainable Minds,Sustainable Minds,External,WAP Sustainability Consulting,,,TRACI 2.1,SimaPro 9.0.0.49,"ecoinvent 3.1, 2.2",,
5231c8,ICC – 20200122– 001,,,,,,,2025,,Cellulose - spray applied,International Cellulose Corp.,"K-13, ThermoCon",R 3.75/inch,,,,,0.325,m2•RSI,,,,,,,,,,,,,,,54.5,kg/m3,2.071,kg/m2 at RSI1,3.75,0.0384590,,,,,,,,Cellulose,,,,,ICC – 20200122– 001,Industry average,,Sustainable Minds,,,,,,,,,,
BRI007,LCA888510/R20170487,,,,,,,2026,,"Brick, Waste-based",StoneCycling,Caramel,"215x102x65 mm, incl. 3/8"" mortar",,UK,UK,,176.0,ton,,,,,,,,,,,,,,,1800,kg/m3,269,kgCO2/m3 mortar,,"83% brick, 17% mortar",,,0.215,0.102,0.650,,,Recycled clay,,,,,LCA888510/R20170487,Product-specific,StoneCyclin BV,Hedgehog Company BV,SGS Intron BV,Internal,,EN 15804/2014,Bepalingsmethode milieuprestaties gebouwen,,,,,
