beam_id,epd_id_raw,ID,Display Name,Listed,Do Not List,Industry Avg,BEAM Avg,EPD Expiry,Footnote,Material,Manufacturer,Product Brand Name,Specifications,Notes,Countries of Manufacture,Markets of Applicability,Data added or modified,Stated EPD kgCO2e / unit,GWP units kgCO2e per,GWP kgCO2e/(common unit),Common Unit: kgCO2e / _,Metric Units,Imperial Units,GWP-bio from EPD,Biogenic carbon factor,% Carbon content (kgC/kg),Biogenic Storage,(common-unit repeat),WWF Storage Factor,Carbon content kgC/unit,(units kgC repeat),Biogenic CO2 full C value,Storage % Reduction,Density,Density Units,Addn'l factors,Addn'l factor units,R-value / inch,"k, Thermal Conductivity",Moisture content %,Mass (kg),Length (m),Width (m),Depth (m),Unit Volume (m3),Units/m2,Material Type,Material Subtype,Product Type,Product Subtype,(classification code — excluded §9),EPD ID,EPD Type,EPD Owner,EPD/LCA Prepared by,EPD Program / Operator,Internal/External Validation,EPD Verifying Agent,EPD Standards,EPD PCR Guidelines,LCA Method,EPD LCA Software,EPD LCI Database,Product Service Life (Years),Source document URL,row_coverage_pct,mismatch_detail
INT002,EPD211,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,—,12.0%,"EPD Expiry: beam=""2026-06-04"" pdf=∅ | Material: beam=""Drywall 1/2"""" pdf=∅ | Manufacturer: beam=""USG - CGC"" pdf=""USG Corporation - 550 W. Adams St., Chic"" | Product Brand Name: beam=""Drywall 1/2 Sheetrock Ultralight panels"" pdf=∅ | Specifications: beam=""1/2"""" pdf=∅ | Countries of Manufacture: beam=""US & CA"" pdf=""USA"" | Markets of Applicability: beam=""US & CA"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""161"" pdf=""266"" | GWP units kgCO2e per: beam=""1000 ft2"" pdf=∅ | Density: beam=""6.5"" pdf=""900"" | Density Units: beam=""kg/m2"" pdf=""kg/m3"" | EPD ID: beam=""EPD211"" pdf=""EPD 211"" | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""USG Corporation"" pdf=""ASTM"" | EPD/LCA Prepared by: beam=""---"" pdf=∅ | EPD Program / Operator: beam=""ASTM International"" pdf=""NSF International"" | Internal/External Validation: beam=""External"" pdf=∅ | EPD Verifying Agent: beam=""Tim Brooke, ASTM International"" pdf=∅ | EPD Standards: beam=""--"" pdf=""ISO 14025, ISO 21930, EN 15804:2012, ISO"" | EPD PCR Guidelines: beam=""NSF International - Product Category Rul"" pdf=""Guidance for Building-Related Products a"" | EPD LCI Database: beam=""GaBi Database"" pdf=∅ | Product Service Life (Years): beam=""75"" pdf=∅"
INT001,EPD215,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MISMATCH,—,12.0%,"EPD Expiry: beam=""2026-06-04"" pdf=∅ | Material: beam=""Drywall 1/2"""" pdf=∅ | Manufacturer: beam=""USG - CGC"" pdf=""USG Corporation - 550 W. Adams St., Chic"" | Product Brand Name: beam=""1/2 in. (12.7 mm) Sheetrock® Brand Ultra"" pdf=∅ | Specifications: beam=""1/2"""" pdf=∅ | Countries of Manufacture: beam=""US & CA"" pdf=""USA"" | Markets of Applicability: beam=""US & CA"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""157"" pdf=""260"" | GWP units kgCO2e per: beam=""1000 ft2"" pdf=∅ | Density: beam=""6.7"" pdf=""900"" | Density Units: beam=""kg/m2"" pdf=""kg/m3"" | EPD ID: beam=""EPD215"" pdf=""EPD 215"" | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""USG Corporation"" pdf=""ASTM"" | EPD/LCA Prepared by: beam=""---"" pdf=∅ | EPD Program / Operator: beam=""ASTM International"" pdf=""NSF International"" | Internal/External Validation: beam=""External"" pdf=∅ | EPD Verifying Agent: beam=""Tim Brooke, ASTM International"" pdf=∅ | EPD Standards: beam=""--"" pdf=""ISO 14025, ISO 21930, EN 15804:2012, ISO"" | EPD PCR Guidelines: beam=""NSF, Product Category Rules for Gypsum P"" pdf=""Guidance for Building-Related Products a"" | EPD LCI Database: beam=""GaBi Database"" pdf=∅ | Product Service Life (Years): beam=""75"" pdf=∅"
INT006,EPD 216,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,MATCH,—,—,—,—,MATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,MISMATCH,—,28.0%,"EPD Expiry: beam=""2026-04-06"" pdf=∅ | Material: beam=""Drywall 5/8"" Type X"" pdf=∅ | Product Brand Name: beam=""5/8 in. (15.9 mm) Sheetrock ® Brand EcoS"" pdf=∅ | Specifications: beam=""5/8'' type X"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""219"" pdf=""356"" | GWP units kgCO2e per: beam=""1000 ft2"" pdf=∅ | Density: beam=""8.8"" pdf=""900"" | Density Units: beam=""kg/m2"" pdf=""kg/m3"" | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""USG Corporation"" pdf=""ASTM"" | EPD/LCA Prepared by: beam=""Thomas P. Gloria, Industrial Ecology
Con"" pdf=∅ | EPD Program / Operator: beam=""ASTM International"" pdf=""NSF International"" | Internal/External Validation: beam=""External"" pdf=∅ | EPD Verifying Agent: beam=""Tim Brooke, ASTM International"" pdf=∅ | EPD Standards: beam=""--"" pdf=""ISO 14025, ISO 21930, EN 15804:2012, ISO"" | EPD LCI Database: beam=""---"" pdf=∅ | Product Service Life (Years): beam=""75"" pdf=∅"
EWF003,EPD-234,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,—,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,—,—,—,MISMATCH,MATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,6.7%,"EPD Expiry: beam=""07-2026"" pdf=""2021-07-34"" | Material: beam=""Engineered Wood Flooring"" pdf=∅ | Manufacturer: beam=""CRAFT Artisan Wood Floors"" pdf=""China. Its impact represents"" | Product Brand Name: beam=""Engineered Wood Flooring"" pdf=∅ | Specifications: beam=""5/8"",  SFI Certified"" pdf=∅ | Markets of Applicability: beam=""CAN"" pdf=""coverage of"" | Stated EPD kgCO2e / unit: beam=""15.4"" pdf=""-184.5"" | GWP units kgCO2e per: beam=""m²"" pdf=""Year of Reported Manufacturer Primary Da"" | Density: beam=""8.44"" pdf=∅ | Density Units: beam=""kg/m2 at 5/8"""" pdf=∅ | Depth (m): beam=""0.019"" pdf=∅ | EPD ID: beam=""EPD-234"" pdf=""234 July 2021 July 2021 - July 2026 Crea"" | EPD/LCA Prepared by: beam=""ASTM International"" pdf=""Vertima Inc."" | EPD Program / Operator: beam=""ASTM International"" pdf=""IBU"""
LAM004,EPD246,—,—,—,—,—,—,MATCH,—,MISMATCH,MATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MATCH,MATCH,—,—,—,—,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,MISMATCH,—,41.7%,"Material: beam=""Glued Laminated Timber (Glulam)"" pdf=∅ | Product Brand Name: beam=""Glued Laminated Timber"" pdf=∅ | Specifications: beam=""Manitoba"" pdf=∅ | Countries of Manufacture: beam=""CA"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""Construction Sector, Mass timber design"" | GWP-bio from EPD: beam=""784.53"" pdf=""-863.13"" | Material Type: beam=""Glulam"" pdf=""Engineered wood"" | EPD ID: beam=""EPD246"" pdf=""EPD 246"" | EPD Type: beam=""Plant-specific"" pdf=""Product-specific"" | EPD Owner: beam=""WA Enterprises Ltd"" pdf=""Boissevain, Manitoba T6B 3M7"" | EPD/LCA Prepared by: beam=""Athena Sustainable Materials Institute"" pdf=""PRé Consultants"" | EPD Standards: beam=""--"" pdf=""ISO 14025:2006, ISO 21930:2017, ISO 1404"" | EPD LCI Database: beam=""USLCI [13], Ecoinvent 3.5 [17], Datasmar"" pdf=""http://www.nrel.gov/lci/"" | Product Service Life (Years): beam=""--"" pdf=∅"
LAM005,EPD247,—,—,—,—,—,—,MATCH,—,MISMATCH,MATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MATCH,—,—,—,—,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,MATCH,MATCH,MATCH,MISMATCH,MISMATCH,—,37.5%,"Material: beam=""Glued Laminated Timber (Glulam)"" pdf=∅ | Product Brand Name: beam=""Glued Laminated Timber"" pdf=∅ | Specifications: beam=""Alberta"" pdf=∅ | Countries of Manufacture: beam=""CA"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""Construction Sector, Mass timber design"" | Stated EPD kgCO2e / unit: beam=""369.8"" pdf=""396.8"" | GWP-bio from EPD: beam=""784.53"" pdf=""-863.13"" | Material Type: beam=""Glulam"" pdf=""Engineered wood"" | EPD ID: beam=""EPD247"" pdf=""EPD 247"" | EPD Type: beam=""Plant-specific"" pdf=""Product-specific"" | EPD Owner: beam=""WA Enterprises Ltd"" pdf=""Edmonton, Alberta T6B 3M7"" | EPD/LCA Prepared by: beam=""Athena Sustainable Materials Institute"" pdf=""PRé Consultants"" | EPD Standards: beam=""--"" pdf=""ISO 14025:2006, ISO 21930:2017, ISO 1404"" | EPD LCI Database: beam=""USLCI [13], Ecoinvent 3.5 [17], Datasmar"" pdf=""http://www.nrel.gov/lci/"" | Product Service Life (Years): beam=""--"" pdf=∅"
POLY10,EPD 253,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MATCH,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,MATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,—,MATCH,MISMATCH,MATCH,MATCH,MATCH,—,34.6%,"EPD Expiry: beam=""2026-09-17"" pdf=""2021-09-17"" | Material: beam=""Polyiso - wall boards"" pdf=∅ | Manufacturer: beam=""Hunter"" pdf=""For more information, please contact"" | Product Brand Name: beam=""Polysio Wall insulation boards"" pdf=∅ | Specifications: beam=""R 6.5/inch, 20 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""4.25"" pdf=""3.95"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | Density: beam=""33.73"" pdf=""2800"" | R-value / inch: beam=""6.30"" pdf=∅ | k, Thermal Conductivity: beam=""0.02289225397"" pdf=∅ | Material Type: beam=""Polyisocyanurate"" pdf=""Aluminum"" | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Hunter"" pdf=∅ | EPD/LCA Prepared by: beam=""Shelly Severinghaus, LCACP"" pdf=""Long Trail Sustainability"" | Internal/External Validation: beam=""External"" pdf=∅ | LCA Method: beam=""TRACI 2.1 version 1.06"" pdf=""& Version Number TRACI 2.1 version 1.05"""
POLY00,EPD254,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,—,—,—,—,MATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MATCH,MISMATCH,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,37.5%,"EPD Expiry: beam=""2026-09-17"" pdf=""2021-09-17"" | Material: beam=""Polyiso - roof boards"" pdf=∅ | Manufacturer: beam=""Carlisle SynTec Systems"" pdf=""For more information, please contact"" | Product Brand Name: beam=""High density cover boards"" pdf=∅ | Specifications: beam=""Type II, R 5.0-inch, 80 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""10.95"" pdf=""10.5"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | R-value / inch: beam=""5.00"" pdf=∅ | EPD ID: beam=""EPD254"" pdf=""EPD 254"" | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Carlisle SynTec Systems"" pdf=∅ | Internal/External Validation: beam=""External"" pdf=∅ | EPD Standards: beam=""--"" pdf=""ISO 14025, ISO 21930, EN15804, ISO 14040"" | Product Service Life (Years): beam=""40"" pdf=""75"""
POLY03,EPD255,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,—,—,—,—,—,—,—,—,MATCH,—,—,—,—,MISMATCH,MISMATCH,MISMATCH,MATCH,MATCH,MISMATCH,MATCH,MISMATCH,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,37.5%,"EPD Expiry: beam=""2026-09-17"" pdf=""2021-09-17"" | Material: beam=""Polyiso - roof boards"" pdf=∅ | Manufacturer: beam=""Carlisle SynTec Systems"" pdf=""For more information, please contact"" | Product Brand Name: beam=""CGF facer"" pdf=∅ | Specifications: beam=""Type II R 5.6-inch, 16 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""3.02"" pdf=""1.85"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | R-value / inch: beam=""5.60"" pdf=∅ | EPD ID: beam=""EPD255"" pdf=""EPD 255"" | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Carlisle SynTec Systems"" pdf=∅ | Internal/External Validation: beam=""External"" pdf=∅ | EPD Standards: beam=""--"" pdf=""ISO 14025, ISO 21930, EN15804, ISO 14040"" | Product Service Life (Years): beam=""40"" pdf=""75"""
POLY06,EPD 255,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,—,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,34.6%,"EPD Expiry: beam=""2026-09-17"" pdf=""2021-09-17"" | Material: beam=""Polyiso - roof boards"" pdf=∅ | Manufacturer: beam=""Carlisle"" pdf=""For more information, please contact"" | Product Brand Name: beam=""GRF cellulosic facer"" pdf=∅ | Specifications: beam=""Type II R 5.6-inch, 16 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""2.18"" pdf=""1.85"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | Density: beam=""28.92"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | R-value / inch: beam=""5.60"" pdf=∅ | k, Thermal Conductivity: beam=""0.02575378571"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Carlisle"" pdf=∅ | EPD/LCA Prepared by: beam=""Shelly Severinghaus, LCACP"" pdf=""Long Trail Sustainability"" | Internal/External Validation: beam=""External"" pdf=∅ | Product Service Life (Years): beam=""40"" pdf=""75"""
s76tf2,EPD 266,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MATCH,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,—,MISMATCH,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,MATCH,MISMATCH,MATCH,MISMATCH,MATCH,MATCH,MATCH,MATCH,MATCH,—,—,—,—,—,34.8%,"EPD Expiry: beam=""2026-10-29"" pdf=∅ | Material: beam=""Window - double-glazed"" pdf=∅ | Product Brand Name: beam=""300 Series Tilt and Turn, 300 Series Fix"" pdf=∅ | Specifications: beam=""Fiberglass frame"" pdf=∅ | Countries of Manufacture: beam=""Canada"" pdf=∅ | Markets of Applicability: beam=""CAN"" pdf=∅ | Stated EPD kgCO2e / unit: beam=""75.7"" pdf=""139.75"" | GWP units kgCO2e per: beam=""m²"" pdf=""1 kg"" | Addn'l factors: beam=""31.02564103"" pdf=∅ | Addn'l factor units: beam=""kg/m2 window"" pdf=∅ | Mass (kg): beam=""60.5"" pdf=∅ | Length (m): beam=""1.300"" pdf=∅ | Width (m): beam=""1.500"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD/LCA Prepared by: beam=""ASTM International"" pdf=∅"
POLY02,EPD 267,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,—,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,34.6%,"EPD Expiry: beam=""2026-11-12"" pdf=""2021-11-23"" | Material: beam=""Polyiso - roof boards"" pdf=∅ | Manufacturer: beam=""Hunter"" pdf=""For more information, please contact"" | Product Brand Name: beam=""High density cover boards"" pdf=∅ | Specifications: beam=""Type II, R 5.0-inch, 80 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""10.95"" pdf=""10.5"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | Density: beam=""28.92"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | R-value / inch: beam=""5.00"" pdf=∅ | k, Thermal Conductivity: beam=""0.02884424"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Hunter"" pdf=∅ | EPD/LCA Prepared by: beam=""Shelly Severinghaus, LCACP"" pdf=""Long Trail Sustainability"" | Internal/External Validation: beam=""External"" pdf=∅ | Product Service Life (Years): beam=""40"" pdf=""75"""
POLY01,EPD 268,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,—,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,34.6%,"EPD Expiry: beam=""2026-11-12"" pdf=∅ | Material: beam=""Polyiso - roof boards"" pdf=∅ | Manufacturer: beam=""Versico"" pdf=""For more information, please contact"" | Product Brand Name: beam=""High density cover boards"" pdf=∅ | Specifications: beam=""Type II, R 5.0-inch, 80 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""10.95"" pdf=""10.5"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | Density: beam=""28.92"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | R-value / inch: beam=""5.00"" pdf=∅ | k, Thermal Conductivity: beam=""0.02884424"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Versico"" pdf=∅ | EPD/LCA Prepared by: beam=""Shelly Severinghaus, LCACP"" pdf=""Long Trail Sustainability"" | Internal/External Validation: beam=""External"" pdf=∅ | Product Service Life (Years): beam=""40"" pdf=""75"""
POLY04,EPD 270,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,—,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,34.6%,"EPD Expiry: beam=""2026-11-12"" pdf=∅ | Material: beam=""Polyiso - roof boards"" pdf=∅ | Manufacturer: beam=""Versico"" pdf=""For more information, please contact"" | Product Brand Name: beam=""VersiCore, SecurShield, DuraFaceR"" pdf=∅ | Specifications: beam=""Type II R 5.6-inch, 16 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""3.02"" pdf=""1.85"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | Density: beam=""28.92"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | R-value / inch: beam=""5.60"" pdf=∅ | k, Thermal Conductivity: beam=""0.02575378571"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Versico"" pdf=∅ | EPD/LCA Prepared by: beam=""Shelly Severinghaus, LCACP"" pdf=""Long Trail Sustainability"" | Internal/External Validation: beam=""External"" pdf=∅ | Product Service Life (Years): beam=""40"" pdf=""75"""
POLY08,EPD 270,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,—,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,34.6%,"EPD Expiry: beam=""2026-11-12"" pdf=∅ | Material: beam=""Polyiso - roof boards"" pdf=∅ | Manufacturer: beam=""Versico"" pdf=""For more information, please contact"" | Product Brand Name: beam=""VersiCore, SecurShield, DuraFaceR"" pdf=∅ | Specifications: beam=""Type II R 5.6-inch, 16 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""2.176"" pdf=""1.85"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | Density: beam=""28.92"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | R-value / inch: beam=""5.60"" pdf=∅ | k, Thermal Conductivity: beam=""0.02575378571"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Versico"" pdf=∅ | EPD/LCA Prepared by: beam=""Shelly Severinghaus, LCACP"" pdf=""Long Trail Sustainability"" | Internal/External Validation: beam=""External"" pdf=∅ | Product Service Life (Years): beam=""40"" pdf=""75"""
POLY05,EPD 271,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,—,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,34.6%,"EPD Expiry: beam=""2026-11-12"" pdf=∅ | Material: beam=""Polyiso - roof boards"" pdf=∅ | Manufacturer: beam=""Hunter"" pdf=""For more information, please contact"" | Product Brand Name: beam=""H-Shield CG"" pdf=∅ | Specifications: beam=""Type II R 5.6-inch, 16 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""3.02"" pdf=""1.85"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | Density: beam=""28.92"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | R-value / inch: beam=""5.60"" pdf=∅ | k, Thermal Conductivity: beam=""0.02575378571"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Hunter"" pdf=∅ | EPD/LCA Prepared by: beam=""Shelly Severinghaus, LCACP"" pdf=""Long Trail Sustainability"" | Internal/External Validation: beam=""External"" pdf=∅ | Product Service Life (Years): beam=""40"" pdf=""75"""
POLY07,EPD 271,—,—,—,—,—,—,MISMATCH,—,MISMATCH,MISMATCH,MISMATCH,MISMATCH,—,MATCH,MISMATCH,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,—,—,—,—,—,—,—,MISMATCH,MISMATCH,—,—,MISMATCH,MISMATCH,—,—,—,—,—,—,—,MATCH,—,—,—,—,MATCH,MISMATCH,MISMATCH,MISMATCH,MATCH,MISMATCH,MATCH,—,MATCH,MATCH,MATCH,MATCH,MISMATCH,—,34.6%,"EPD Expiry: beam=""2026-11-12"" pdf=∅ | Material: beam=""Polyiso - roof boards"" pdf=∅ | Manufacturer: beam=""Hunter"" pdf=""For more information, please contact"" | Product Brand Name: beam=""H-Shield"" pdf=∅ | Specifications: beam=""Type II R 5.6-inch, 16 psi"" pdf=∅ | Markets of Applicability: beam=""US & CA"" pdf=""United States and Canada"" | Stated EPD kgCO2e / unit: beam=""2.18"" pdf=""1.85"" | GWP units kgCO2e per: beam=""m2•RSI"" pdf=""The functional unit for building envelop"" | Density: beam=""28.92"" pdf=∅ | Density Units: beam=""kg/m3"" pdf=∅ | R-value / inch: beam=""5.60"" pdf=∅ | k, Thermal Conductivity: beam=""0.02575378571"" pdf=∅ | EPD Type: beam=""Product-specific"" pdf=∅ | EPD Owner: beam=""Hunter"" pdf=∅ | EPD/LCA Prepared by: beam=""Shelly Severinghaus, LCACP"" pdf=""Long Trail Sustainability"" | Internal/External Validation: beam=""External"" pdf=∅ | Product Service Life (Years): beam=""40"" pdf=""75"""
